,Unnamed: 0,Source,Author,Title,URL,date,content
568,568,Fox News,Houston Keene,House GOP grill 25 Biden admin agencies about remote work policies,https://www.foxnews.com/politics/house-gop-grill-25-biden-admin-agencies-remote-work-policies,2023-05-19T10:50:54Z,"FIRST ON FOX: A trio of House Republican
lawmakers led letters to 25 Biden administration agencies regarding their telework programs.
House Oversight Committee chairman James Comer, R-Ky., Governme… [+4021 chars]"
569,569,Fox News,Roger Marshall,I visited Biden’s broken border and you won’t believe what I learned,https://www.foxnews.com/opinion/visited-bidens-broken-border-you-wont-believe-what-learned,2023-05-19T10:00:53Z,"""The border is not open,"" a lie repeatedly told to the American people by the Department of Homeland Security Secretary Alejandro Mayorkas.  
But that isnt what I witnessed last week in Brownsville,… [+5813 chars]"
570,570,Fox News,Fox News Staff,JESSE WATTERS: Democrats aren't even looking for bright candidates anymore,https://www.foxnews.com/media/jesse-watters-democrats-even-looking-bright-candidates-anymore,2023-05-19T01:07:10Z,"Fox News host Jesse Watters calls out todays leading Democrats on ""Jesse Watters Primetime
."" 
JESSE WATTERS:Today's Democrat Party is the bad crowd. You got liars, bullies, fools. Is that a Judge … [+1447 chars]"
571,571,Fox News,Associated Press,2 remain missing after massive blaze at North Carolina construction site,https://www.foxnews.com/us/2-remain-missing-massive-blaze-north-carolina-construction-site,2023-05-19T20:05:27Z,"Two construction workers were still unaccounted for late Thursday after a massive, fast-moving fire broke out at a North Carolina construction site earlier in the day, the city's fire chief said.
Fi… [+1317 chars]"
572,572,Fox News,Associated Press,"Alaska lawmakers pass spending package, ending special session in one day",https://www.foxnews.com/politics/alaska-lawmakers-pass-spending-package-ending-special-session-one-day,2023-05-19T19:58:29Z,"Alaska lawmakers have passed a state spending package, which includes a dividend of about $1,300 each to residents this year, and ended their special session after one day.
The special session began… [+1054 chars]"
573,573,Fox News,Brie Stimson,"Nebraska police arrest at least one person at state capitol as lawmakers approve abortion, transgender bill",https://www.foxnews.com/politics/nebraska-police-arrest-least-person-state-capitol-lawmakers-approve-abortion-transgender-bill,2023-05-19T23:44:22Z,At least one person was arrested at the Nebraska state capital Friday after protests broke out over a bill passed that bans abortion after 12 weeks and restricts gender transition procedures for thos… [+1280 chars]
574,574,Fox News,Associated Press,State of California and 5 major US cities to receive federal help to house the homeless,https://www.foxnews.com/us/state-california-5-major-us-cities-receive-federal-help-house-homeless,2023-05-19T12:08:42Z,Five major U.S. cities and the state of California will receive federal help to get unsheltered residents into permanent housing under a new plan launched Thursday as part of the Biden administration… [+4326 chars]
575,575,Fox News,Timothy Nerozzi,Chuck Schumer courts bipartisan lawmakers for AI regulation,https://www.foxnews.com/politics/chuck-schumer-courts-bipartisan-lawmakers-ai-regulation,2023-05-19T13:22:52Z,"Senate Majority Leader Chuck Schumer is attempting to spearhead legislation that will set parameters around the development and use of artificial intelligence. 
The arch-Democrat is meeting with Sen… [+2468 chars]"
576,576,Fox News,Associated Press,"Obama, Colbert now among 500 Americans banned from Russia",https://www.foxnews.com/world/obama-colbert-now-among-500-americans-banned-russia,2023-05-19T20:58:18Z,"<ul><li>Former President Barack Obama and ""Late Show"" host Stephen Colbert are among 500 Americans banned from entering Russia by a new round of sanctions.</li><li>Also on the list are freshman Repub… [+1839 chars]"
577,577,Fox News,"Jessica Chasmar, Cameron Cawthorne","Jake Sullivan served on a national security board with Hunter Biden for 2 years, raising questions for GOP",https://www.foxnews.com/politics/jake-sullivan-served-national-security-board-hunter-biden-2-years-raising-questions,2023-05-19T14:30:50Z,"Hunter Biden and President Bidens national security adviser, Jake Sullivan, served together on the board of the Truman National Security Project, a liberal foreign policy think tank, for roughly two … [+6708 chars]"
578,578,Fox News,Joseph Wulfsohn,Washington Post forced to issue several corrections on 'Russian bot' stories following Twitter Files,https://www.foxnews.com/media/washington-post-forced-issue-several-corrections-russian-bot-stories-following-twitter-files,2023-05-19T21:57:11Z,"The Washington Post issued a series of corrections on stories published during the Russiagate saga, a direct result of reporting from the Twitter Files by independent journalist Matt Taibbi.
In Janu… [+6373 chars]"
579,579,Fox News,Joe Schoffstall,Cori Bush's $14 trillion reparations proposal would equal nearly 7 Afghanistan wars in spending,https://www.foxnews.com/politics/cori-bushs-14-trillion-reparations-proposal-equal-nearly-7-afghanistan-wars-spending,2023-05-19T23:13:16Z,"Rep. Cori Bush, D-Mo., said that if the U.S. can finance trillion-dollar wars, it can fund reparations. But Bush's astronomical $14 trillion reparations proposal would cost nearly seven times that of… [+3638 chars]"
580,580,Fox News,Associated Press,Truck driver arrested in multi-vehicle freeway crash that killed 7 in Oregon,https://www.foxnews.com/us/truck-driver-arrested-multi-vehicle-freeway-crash-killed-7-oregon,2023-05-19T22:41:12Z,"<ul><li>Oregon police said the driver of a semitruck that crashed into a van on Interstate 5, was arrested Friday on suspicion of DUI and manslaughter charges.</li><li>11 people were in the van when … [+3046 chars]"
581,581,Fox News,Associated Press,Wisconsin conservatives vote to set aside $125 million to combat PFAS pollution,https://www.foxnews.com/us/wisconsin-conservatives-vote-aside-125-million-combat-pfas-pollution,2023-05-19T13:27:34Z,<ul><li>Republicans in Wisconsin set aside $125 million to combat pollution stemming from PFAS chemicals. The state's conservatives called the investment historic in the fight against PFAS pollution.… [+4773 chars]
582,582,Fox News,Gabriel Hays,MSNBC slammed as ‘freak show’ after host Chris Hayes melts down defending gender surgery for children,https://www.foxnews.com/media/msnbc-slammed-freak-show-after-host-chris-hayes-melts-down-defending-gender-surgery-children,2023-05-19T20:28:33Z,"Conservatives ripped MSNBC anchor Chris Hayes for going on a rant against Gov. Ron DeSantis, R-Fla., after the Republican signed bills that would ban gender surgeries for minors in his state.
Conser… [+4491 chars]"
583,583,Fox News,Associated Press,"Nebraska crackdowns on abortion, youth sex changes head to desk of supportive Gov. Pillen",https://www.foxnews.com/politics/nebraska-crackdowns-abortion-youth-sex-changes-head-desk-supportive-gov-pillen,2023-05-19T23:57:33Z,<ul><li>A bill banning sex change procedures for minors as well as abortion after 12 weeks of pregnancy is almost certain to become law after passing Nebraska's unicameral Legislature. Republican Gov… [+5625 chars]
584,584,Fox News,Brandon Gillespie,"Lawmaker demands Pulitzer Prize awarded to NYT, WaPo to be rescinded following Durham revelations",https://www.foxnews.com/politics/lawmaker-pulitzer-prize-awarded-new-york-times-washington-post-rescinded-durham-revelations,2023-05-19T20:28:32Z,EXCLUSIVE: One Republican lawmaker is officially calling for the Pulitzer Prize Board to rescind the 2018 award given to The New York Times and Washington Post for their reporting on the now-debunked… [+2296 chars]
585,585,Fox News,Associated Press,Oklahoma agrees not to enforce ban on sex reassignment care for minors,https://www.foxnews.com/politics/oklahoma-agrees-not-enforce-ban-sex-reassignment-care-minors,2023-05-19T15:02:12Z,<ul><li>Oklahoma is one of 17 states that enacted laws to restrict sex reassignment care for young transgender people.</li><li>Opponents challenging the ban in Oklahoma are seeking a temporary order … [+2045 chars]
586,586,Fox News,Benjamin Weinthal,"Iran defies US over executions, putting three democracy protesters to death",https://www.foxnews.com/world/iran-defies-us-over-executions-putting-three-democracy-protesters-death,2023-05-19T16:51:55Z,"JERUSALEMThe Islamic Republic of Iran continued its killing spree of protesters seeking to create a democracy despite a plea on Friday from the Biden administration to ""not carry out these executions… [+8549 chars]"
587,587,Fox News,Erica Lamberg,"On this day in history, May 19, 1994, Jacqueline Kennedy Onassis, worldwide style icon, passes away in NYC",https://www.foxnews.com/lifestyle/this-day-history-may-19-1994-jacqueline-kennedy-onassis-worldwide-style-icon-passes-nyc,2023-05-19T04:02:53Z,"On this day in history, May 19, 1994, Jackie (Bouvier) Kennedy Onassis passed away at her apartment in New York City after a battle with non-Hodgkin's lymphoma. She was 64.
The enigmatic and glamoro… [+8033 chars]"
588,588,Fox News,"Brian Flood, Joseph Wulfsohn",MSNBC’s Rachel Maddow quickly dismissed Durham report after spending years pushing collusion narrative,https://www.foxnews.com/media/msnbc-rachel-maddow-quickly-dismissed-durham-report-after-spending-years-pushing-collusion-narrative,2023-05-19T08:00:33Z,"MSNBCs Rachel Maddow dismissed Special Counsel John Durhams report and mocked Republicans who anticipated it on Monday, but critics are firing back saying she had no intentions of taking the report s… [+9723 chars]"
589,589,Fox News,Associated Press,Michigan to sustain $883M revenue blow after tax cuts,https://www.foxnews.com/politics/michigan-sustain-883m-revenue-blow-tax-cuts,2023-05-19T22:08:57Z,"Michigan's revenue will be nearly $900 million less this year than forecasted in January due to new tax cuts, state officials said Friday, leaving lawmakers with less money to spend as they work towa… [+2628 chars]"
590,590,Fox News,Associated Press,"NJ to let shore town make emergency dune repairs, despite ongoing legal battle",https://www.foxnews.com/politics/nj-let-shore-town-make-emergency-dune-repairs-despite-ongoing-legal-battle,2023-05-19T01:28:36Z,"New Jersey environmental officials will allow a shore town to carry out emergency repairs to its badly eroded beachfront, even as they continue a years-long fight with city officials over how best to… [+3460 chars]"
591,591,Fox News,Associated Press,Nebraska lawmakers expected to pass bill combining youth gender surgery ban with 12-week abortion ban,https://www.foxnews.com/us/nebraska-lawmakers-expected-pass-bill-combining-youth-gender-surgery-ban-2-week-abortion-ban,2023-05-19T14:35:59Z,<ul><li>Conservative lawmakers in Nebraska successfully pushed to combine a bill banning gender surgeries for minors with a 12-week abortion ban. </li><li>Lawmakers in the state are expected to have … [+3682 chars]
592,592,Fox News,Adam Shaw,University of California Board of Regents moves toward allowing hiring of illegal immigrant students,https://www.foxnews.com/politics/university-california-board-regents-moves-towards-allowing-hiring-illegal-immigrant-students,2023-05-19T01:27:41Z,"The University of Californias
 Board of Regents agreed to move forward with a plan Thursday to potentially allow illegal immigrants to be employed across the campus system after activists pushed for… [+3523 chars]"
